t,v1,v2,v3,v4,v1_external,v2_external,v3_external,v4_external
2.880000000000000071e+01,1.075316290083369042e+00,7.023641444083412733e-01,1.893847864368119360e+00,8.449927005737879748e-02,5.498088682513884162e-01,3.622996532353064403e-01,1.893477521531483410e+00,-8.585414633924128847e-01
2.880499999999999972e+01,1.110631047509929026e+00,7.019754569124567745e-01,1.911706714739742852e+00,9.822810836391449030e-02,5.851236256779484002e-01,3.619109657394219415e-01,1.911336371903106901e+00,-8.448126250858771780e-01
2.880999999999999872e+01,1.142639790305639558e+00,6.969616954580285517e-01,1.935163781915800074e+00,1.015328364706998693e-01,6.171323684736589321e-01,3.568972042849937187e-01,1.934793439079164123e+00,-8.415078969790917851e-01
2.881500000000000128e+01,1.176323600812283487e+00,6.902118707488995586e-01,1.947667361025435362e+00,1.083140965254387467e-01,6.508161789803028618e-01,3.501473795758647256e-01,1.947297018188799411e+00,-8.347266369243528938e-01
2.882000000000000028e+01,1.206536486366893479e+00,6.869991766985831250e-01,1.962150745547920794e+00,1.170172616185363862e-01,6.810290645349128535e-01,3.469346855255482920e-01,1.961780402711284843e+00,-8.260234718312552404e-01
2.882499999999999929e+01,1.236230752960032708e+00,6.830311046342627535e-01,1.976728384361918334e+00,1.217620691985925874e-01,7.107233311280520827e-01,3.429666134612279205e-01,1.976358041525282383e+00,-8.212786642511991086e-01
2.882999999999999829e+01,1.263580444067739617e+00,6.752588892211349725e-01,1.987538135788317062e+00,1.360947859449656849e-01,7.380730222357589909e-01,3.351943980481001395e-01,1.987167792951681111e+00,-8.069459475048259556e-01
2.883500000000000085e+01,1.292839951307391599e+00,6.669870762578987700e-01,1.996891060779646843e+00,1.405389154827915987e-01,7.673325294754109738e-01,3.269225850848639370e-01,1.996520717943010892e+00,-8.025018179670000418e-01
2.883999999999999986e+01,1.323199983896305998e+00,6.617741159298529130e-01,2.005904514036908282e+00,1.487526963848732064e-01,7.976925620643253723e-01,3.217096247568180800e-01,2.005534171200272553e+00,-7.942880370649184618e-01
2.884499999999999886e+01,1.348676300674197304e+00,6.544580527356289590e-01,2.014628321523893373e+00,1.531434455879010781e-01,8.231688788422166780e-01,3.143935615625941260e-01,2.014257978687257644e+00,-7.898972878618906179e-01
2.885000000000000142e+01,1.376974861813725637e+00,6.486778475853786086e-01,2.020146105898712907e+00,1.621166865690271686e-01,8.514674399817450112e-01,3.086133564123437756e-01,2.019775763062077178e+00,-7.809240468807645552e-01
2.885500000000000043e+01,1.398151788071178903e+00,6.449276167934121506e-01,2.026410143858786483e+00,1.707682093593015371e-01,8.726443662391982770e-01,3.048631256203773177e-01,2.026039801022150755e+00,-7.722725240904901867e-01
2.885999999999999943e+01,1.425421792873026616e+00,6.331566018880233626e-01,2.029933828599931100e+00,1.772489446904034760e-01,8.999143710410459907e-01,2.930921107149885296e-01,2.029563485763295372e+00,-7.657917887593881368e-01
2.886499999999999844e+01,1.446285598328618915e+00,6.324064802904777460e-01,2.029597356399390762e+00,1.870900991825187598e-01,9.207781764966382898e-01,2.923419891174429130e-01,2.029227013562755033e+00,-7.559506342672729362e-01
2.887000000000000099e+01,1.469666243116952042e+00,6.182973574331939171e-01,2.037130174946296890e+00,1.942098401930348328e-01,9.441588212849714168e-01,2.782328662601590841e-01,2.036759832109661161e+00,-7.488308932567568910e-01
2.887500000000000000e+01,1.486600734885944464e+00,6.195375460601370010e-01,2.036231073908167488e+00,2.020698632120736804e-01,9.610933130539638380e-01,2.794730548871021680e-01,2.035860731071531760e+00,-7.409708702377180156e-01
2.887999999999999901e+01,1.511640196517194834e+00,6.089351940145855124e-01,2.035240833732393728e+00,2.074417144476815023e-01,9.861327746852142084e-01,2.688707028415506795e-01,2.034870490895758000e+00,-7.355990190021102215e-01
2.888500000000000156e+01,1.527744396824163076e+00,5.990672652852567781e-01,2.037662913685377220e+00,2.190059286434304364e-01,1.002236974992182450e+00,2.590027741122219451e-01,2.037292570848741491e+00,-7.240348048063611763e-01
2.889000000000000057e+01,1.550240252278945352e+00,5.904161127614904192e-01,2.035767903491815023e+00,2.285676126125724128e-01,1.024732830446964726e+00,2.503516215884555862e-01,2.035397560655179294e+00,-7.144731208372192555e-01
2.889499999999999957e+01,1.566978700695658144e+00,5.855893345522110716e-01,2.034455589024216859e+00,2.329868706360643249e-01,1.041471278863677519e+00,2.455248433791762386e-01,2.034085246187581131e+00,-7.100538628137273989e-01
2.889999999999999858e+01,1.580469222900393156e+00,5.730321198719650067e-01,2.030780496392424084e+00,2.376655017813860682e-01,1.054961801068412530e+00,2.329676286989301737e-01,2.030410153555788355e+00,-7.053752316684056556e-01
2.890500000000000114e+01,1.600239757066137747e+00,5.686105158828106410e-01,2.029117625649685674e+00,2.456701848122397336e-01,1.074732335234157121e+00,2.285460247097758080e-01,2.028747282813049946e+00,-6.973705486375518792e-01
2.891000000000000014e+01,1.614999141866781729e+00,5.673994176153442925e-01,2.025417699250315007e+00,2.545779358307320717e-01,1.089491720034801103e+00,2.273349264423094596e-01,2.025047356413679278e+00,-6.884627976190595966e-01
2.891499999999999915e+01,1.629283172220323372e+00,5.568637109432682530e-01,2.024122861774976911e+00,2.607620684150036006e-01,1.103775750388342747e+00,2.167992197702334201e-01,2.023752518938341183e+00,-6.822786650347880677e-01
2.892000000000000171e+01,1.641258922592862657e+00,5.508401272002131366e-01,2.017939405124649088e+00,2.630903155024915674e-01,1.115751500760882031e+00,2.107756360271783036e-01,2.017569062288013360e+00,-6.799504179473001564e-01
2.892500000000000071e+01,1.650255253919752807e+00,5.394291514484551575e-01,2.014487760543682615e+00,2.721415520684428158e-01,1.124747832087772181e+00,1.993646602754203245e-01,2.014117417707046886e+00,-6.708991813813488525e-01
2.892999999999999972e+01,1.665249894983402923e+00,5.371848380760799735e-01,2.008420325523490035e+00,2.802965636170743902e-01,1.139742473151422297e+00,1.971203469030451405e-01,2.008049982686854307e+00,-6.627441698327172226e-01
2.893499999999999872e+01,1.670516631939843011e+00,5.288697115339214827e-01,2.004723497979620017e+00,2.810963344053782897e-01,1.145009210107862385e+00,1.888052203608866497e-01,2.004353155142984289e+00,-6.619443990444133785e-01
2.894000000000000128e+01,1.682256604237917230e+00,5.248513639829901489e-01,1.996691622037635838e+00,2.854193904020030370e-01,1.156749182405936605e+00,1.847868728099553159e-01,1.996321279200999887e+00,-6.576213430477886313e-01
2.894500000000000028e+01,1.692770527449209084e+00,5.193444816268243391e-01,1.996892649628616567e+00,2.961256561592267023e-01,1.167263105617228458e+00,1.792799904537895062e-01,1.996522306791980617e+00,-6.469150772905649660e-01
2.894999999999999929e+01,1.697416757887166394e+00,5.135911660240043419e-01,1.991446042418447471e+00,2.968338974722025125e-01,1.171909336055185769e+00,1.735266748509695089e-01,1.991075699581811520e+00,-6.462068359775892112e-01
2.895499999999999829e+01,1.710893823570726058e+00,5.137876916295380791e-01,1.984913122288051834e+00,3.041104368526470481e-01,1.185386401738745432e+00,1.737232004565032462e-01,1.984542779451415884e+00,-6.389302965971446202e-01
2.896000000000000085e+01,1.717000628403365203e+00,5.041658995715712077e-01,1.979106270221375752e+00,3.072855803117178208e-01,1.191493206571384578e+00,1.641014083985363747e-01,1.978735927384739801e+00,-6.357551531380738474e-01
2.896499999999999986e+01,1.722162978467027594e+00,5.016943656659943462e-01,1.973986264229685261e+00,3.153983383749661140e-01,1.196655556635046969e+00,1.616298744929595133e-01,1.973615921393049311e+00,-6.276423950748255542e-01
2.896999999999999886e+01,1.724262266396867416e+00,4.990247758285951685e-01,1.972242080712208079e+00,3.152866090196930204e-01,1.198754844564886790e+00,1.589602846555603355e-01,1.971871737875572128e+00,-6.277541244300985923e-01
2.897500000000000142e+01,1.732748036626382104e+00,4.959064154187624029e-01,1.969323063339637025e+00,3.219307629083827949e-01,1.207240614794401479e+00,1.558419242457275700e-01,1.968952720503001075e+00,-6.211099705414089289e-01
2.898000000000000043e+01,1.740722884741633392e+00,4.904584470888493919e-01,1.959380997887032905e+00,3.207961496605707397e-01,1.215215462909652766e+00,1.503939559158145589e-01,1.959010655050396954e+00,-6.222445837892209841e-01
2.898499999999999943e+01,1.744964641097588087e+00,4.830594643122222420e-01,1.957424246308575588e+00,3.231091706568544608e-01,1.219457219265607462e+00,1.429949731391874090e-01,1.957053903471939638e+00,-6.199315627929371519e-01
2.898999999999999844e+01,1.745953006248156525e+00,4.854336145362156407e-01,1.955334569471968154e+00,3.279958758104836725e-01,1.220445584416175899e+00,1.453691233631808077e-01,1.954964226635332203e+00,-6.150448576393079403e-01
2.899500000000000099e+01,1.748788043204618115e+00,4.805087764793354865e-01,1.954714441757976484e+00,3.306812045938670175e-01,1.223280621372637489e+00,1.404442853063006535e-01,1.954344098921340533e+00,-6.123595288559247063e-01
2.900000000000000000e+01,1.754617932366115296e+00,4.798550586857465161e-01,1.947861848312245403e+00,3.331781326546902622e-01,1.229110510534134670e+00,1.397905675127116831e-01,1.947491505475609452e+00,-6.098626007951013506e-01
2.900499999999999901e+01,1.755028996848450928e+00,4.767301454925675919e-01,1.943612369848462418e+00,3.333183976683591898e-01,1.229521575016470303e+00,1.366656543195327589e-01,1.943242027011826467e+00,-6.097223357814325340e-01
2.901000000000000156e+01,1.756494383651817870e+00,4.746148368475100465e-01,1.943807225061901844e+00,3.369248356924537946e-01,1.230986961819837244e+00,1.345503456744752135e-01,1.943436882225265894e+00,-6.061158977573378737e-01
2.901500000000000057e+01,1.764604906742755608e+00,4.720116189605106927e-01,1.943387508465717506e+00,3.399867954808025727e-01,1.239097484910774982e+00,1.319471277874758597e-01,1.943017165629081555e+00,-6.030539379689890955e-01
2.901999999999999957e+01,1.763359124170456704e+00,4.703002820741896683e-01,1.941184956194790256e+00,3.398505458153178727e-01,1.237851702338476079e+00,1.302357909011548354e-01,1.940814613358154306e+00,-6.031901876344738511e-01
2.902499999999999858e+01,1.765346006050913630e+00,4.663599399493233433e-01,1.937921707694680418e+00,3.394343384663967012e-01,1.239838584218933004e+00,1.262954487762885103e-01,1.937551364858044467e+00,-6.036063949833949671e-01
2.903000000000000114e+01,1.765041602096368401e+00,4.661558693197460634e-01,1.936649301183284821e+00,3.379396046161878275e-01,1.239534180264387775e+00,1.260913781467112305e-01,1.936278958346648871e+00,-6.051011288336038962e-01
2.903500000000000014e+01,1.768021596879248314e+00,4.685886456902791375e-01,1.941040661793491884e+00,3.409031340300518464e-01,1.242514175047267688e+00,1.285241545172443045e-01,1.940670318956855933e+00,-6.021375994197397663e-01
2.903999999999999915e+01,1.768288423988421565e+00,4.683677097646062881e-01,1.935671482337994131e+00,3.435324309478360871e-01,1.242781002156440939e+00,1.283032185915714551e-01,1.935301139501358181e+00,-5.995083025019556366e-01
2.904500000000000171e+01,1.765964612440923842e+00,4.686414731761658903e-01,1.938443164034424182e+00,3.439580390410627020e-01,1.240457190608943217e+00,1.285769820031310573e-01,1.938072821197788231e+00,-5.990826944087289663e-01
2.905000000000000071e+01,1.765014425438794721e+00,4.693115634881324660e-01,1.940042769476330475e+00,3.406636503544523964e-01,1.239507003606814095e+00,1.292470723150976331e-01,1.939672426639694525e+00,-6.023770830953392164e-01
2.905499999999999972e+01,1.764348622206121320e+00,4.688466789474970420e-01,1.937081794199515761e+00,3.390018187020306661e-01,1.238841200374140694e+00,1.287821877744622090e-01,1.936711451362879810e+00,-6.040389147477609466e-01
2.905999999999999872e+01,1.765904874806195846e+00,4.685085981698431379e-01,1.941235543492084714e+00,3.424670868070909258e-01,1.240397452974215220e+00,1.284441069968083049e-01,1.940865200655448763e+00,-6.005736466427007425e-01
2.906500000000000128e+01,1.763023215594464732e+00,4.689826297516613840e-01,1.943678114769806564e+00,3.407342161363790534e-01,1.237515793762484106e+00,1.289181385786265510e-01,1.943307771933170613e+00,-6.023065173134125594e-01
2.907000000000000028e+01,1.758703875871816313e+00,4.726731492075879060e-01,1.943261701919173134e+00,3.360796795922553204e-01,1.233196454039835688e+00,1.326086580345530730e-01,1.942891359082537184e+00,-6.069610538575362924e-01
2.907499999999999929e+01,1.761739961168117485e+00,4.729381514058979552e-01,1.943934521782582081e+00,3.348140270380129957e-01,1.236232539336136860e+00,1.328736602328631222e-01,1.943564178945946130e+00,-6.082267064117786726e-01
2.907999999999999829e+01,1.756829873828147370e+00,4.741312146799484539e-01,1.949340990018221031e+00,3.328347139041199498e-01,1.231322451996166745e+00,1.340667235069136209e-01,1.948970647181585081e+00,-6.102060195456717739e-01
2.908500000000000085e+01,1.755136172569073949e+00,4.773110406711970066e-01,1.949672752102497908e+00,3.338452786882802892e-01,1.229628750737093323e+00,1.372465494981621736e-01,1.949302409265861957e+00,-6.091954547615113791e-01
2.908999999999999986e+01,1.754028594018480325e+00,4.807397867446284168e-01,1.949060535520276805e+00,3.319468426900881730e-01,1.228521172186499699e+00,1.406752955715935838e-01,1.948690192683640854e+00,-6.110938907597034397e-01
2.909499999999999886e+01,1.748916414875213210e+00,4.807595541131362005e-01,1.955539441348497887e+00,3.298608216070991750e-01,1.223408993043232584e+00,1.406950629401013675e-01,1.955169098511861936e+00,-6.131799118426924933e-01
2.910000000000000142e+01,1.745919874636753910e+00,4.868905035235813750e-01,1.957989521014801282e+00,3.226605810639523453e-01,1.220412452804773284e+00,1.468260123505465420e-01,1.957619178178165331e+00,-6.203801523858393230e-01
2.910500000000000043e+01,1.740169499236731809e+00,4.924153668385800042e-01,1.965462356467270855e+00,3.238172441241052857e-01,1.214662077404751184e+00,1.523508756655451712e-01,1.965092013630634904e+00,-6.192234893256863826e-01
2.910999999999999943e+01,1.737238477681524840e+00,4.913604481161735205e-01,1.968890114451114837e+00,3.209040975109947458e-01,1.211731055849544214e+00,1.512959569431386875e-01,1.968519771614478886e+00,-6.221366359387969780e-01
2.911499999999999844e+01,1.733207568591312198e+00,4.971997211733384936e-01,1.970227349444663822e+00,3.164971511391434511e-01,1.207700146759331572e+00,1.571352300003036606e-01,1.969857006608027872e+00,-6.265435823106482172e-01
2.912000000000000099e+01,1.727213428623136426e+00,4.998183947719928577e-01,1.975717174742439131e+00,3.148245308098741591e-01,1.201706006791155801e+00,1.597539035989580247e-01,1.975346831905803180e+00,-6.282162026399175092e-01
2.912500000000000000e+01,1.720914411200225258e+00,5.008209847959149696e-01,1.973371083364250600e+00,3.117120294612058529e-01,1.195406989368244632e+00,1.607564936228801367e-01,1.973000740527614649e+00,-6.313287039885857599e-01
2.912999999999999901e+01,1.715062474581007468e+00,5.103584213183864904e-01,1.982341063475254073e+00,3.100784309102682101e-01,1.189555052749026842e+00,1.702939301453516574e-01,1.981970720638618122e+00,-6.329623025395234581e-01
2.913500000000000156e+01,1.708817672118685405e+00,5.100052953789251386e-01,1.984220056390086251e+00,3.063314644910561380e-01,1.183310250286704779e+00,1.699408042058903057e-01,1.983849713553450300e+00,-6.367092689587354748e-01
2.914000000000000057e+01,1.703445110674821183e+00,5.142601466281249145e-01,1.989740630878354288e+00,3.030607242084115138e-01,1.177937688842840558e+00,1.741956554550900815e-01,1.989370288041718338e+00,-6.399800092413800989e-01
2.914499999999999957e+01,1.695222835615189272e+00,5.185000540573263539e-01,1.996953520635968093e+00,3.021735628712238220e-01,1.169715413783208646e+00,1.784355628842915209e-01,1.996583177799332143e+00,-6.408671705785677908e-01
2.914999999999999858e+01,1.690153391438793173e+00,5.232372425136918581e-01,1.997093471337556547e+00,2.910019733420177168e-01,1.164645969606812548e+00,1.831727513406570251e-01,1.996723128500920597e+00,-6.520387601077739514e-01
2.915500000000000114e+01,1.680639358335718203e+00,5.281748898681024595e-01,2.001587325031791931e+00,2.875627232564897384e-01,1.155131936503737577e+00,1.881103986950676266e-01,2.001216982195156202e+00,-6.554780101933019854e-01
2.916000000000000014e+01,1.675668725743251430e+00,5.328380655290440027e-01,2.001233332333416381e+00,2.827783261851407604e-01,1.150161303911270805e+00,1.927735743560091697e-01,2.000862989496780653e+00,-6.602624072646509079e-01
